,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
120409,강정이기가막혀,음식,닭/오리요리,후라이드/양념치킨,서울특별시,성동구,성수2가1동,성수동2가,서울특별시 성동구 성덕정길 127,127.057479262516,37.5367662688342
331806,GS25,소매,종합소매점,편의점,서울특별시,종로구,종로1.2.3.4가동,공평동,서울특별시 종로구 삼봉로 94,126.98210777891,37.5718219687736
164567,황금2,관광/여가/오락,무도/유흥/가무,노래방,서울특별시,은평구,대조동,대조동,서울특별시 은평구 진흥로13길 13,126.924986495791,37.6095194536939
320319,춘천닭갈비,음식,닭/오리요리,닭갈비전문,서울특별시,강남구,삼성1동,삼성동,서울특별시 강남구 영동대로 513,127.059139102428,37.5118203253706
98957,중앙전기조명,소매,가정/주방/인테리어,조명기구/전기용품,서울특별시,종로구,평창동,평창동,서울특별시 종로구 평창11길 13,126.966285280407,37.6067798765014
233961,"서울원정형외과,소아청소년의원",의료,병원,소아과,서울특별시,관악구,은천동,봉천동,서울특별시 관악구 봉천로27길 62,126.941833709907,37.4858596055622
111199,굿잡스튜디오,소매,사진/광학/정밀기기소매,카메라판매,서울특별시,서초구,양재1동,양재동,서울특별시 서초구 강남대로30길 55,127.040125498441,37.4825992691941
84945,한솔부동산,부동산,부동산중개,부동산중개,서울특별시,동작구,흑석동,흑석동,서울특별시 동작구 현충로 136,126.968250433447,37.5062137318204
324323,말자헤어살롱,생활서비스,이/미용/건강,여성미용실,서울특별시,중랑구,면목2동,면목동,서울특별시 중랑구 봉우재로5길 9,127.075566033779,37.5903954874969
330626,PONY,소매,가방/신발/액세서리,신발소매,서울특별시,강동구,천호3동,천호동,서울특별시 강동구 천호대로157길 18,127.127466266747,37.5384845052488
153442,훼미리노래연습장,관광/여가/오락,무도/유흥/가무,노래방,서울특별시,송파구,문정2동,문정동,서울특별시 송파구 송파대로27길 30,127.115648910562,37.4908927911128
359419,부동산,부동산,부동산중개,부동산중개,서울특별시,동작구,상도4동,상도동,서울특별시 동작구 성대로 113,126.936797342371,37.4981497557716
147699,밤비스,소매,의복의류,일반의류,서울특별시,송파구,잠실2동,잠실동,서울특별시 송파구 올림픽로 145,127.087019799804,37.5119760446614
267772,폴햄노원세이브존,소매,의복의류,캐쥬얼/스포츠의류,서울특별시,노원구,하계1동,하계동,서울특별시 노원구 공릉로 351,127.068017669352,37.6381543484484
274701,CU상봉데시앙점,소매,종합소매점,편의점,서울특별시,중랑구,상봉1동,상봉동,서울특별시 중랑구 신내로7가길 54,127.092767519258,37.602404727809
166210,현대자동차망우영업소,소매,자동차/자동차용품,자동차판매,서울특별시,중랑구,망우본동,망우동,서울특별시 중랑구 망우로 448,127.101575101554,37.599859074736
158033,팝콘노래방,관광/여가/오락,무도/유흥/가무,노래방,서울특별시,강북구,송천동,미아동,서울특별시 강북구 도봉로 41-1,127.029745466613,37.6127068970516
55432,신천마라샹궈,음식,한식,한식/백반/한정식,서울특별시,송파구,잠실본동,잠실동,서울특별시 송파구 백제고분로7길 52-24,127.084852980431,37.509715644193
73259,두정푸드,음식,한식,한식/백반/한정식,서울특별시,성북구,장위2동,장위동,서울특별시 성북구 장위로38길 45-2,127.051238468446,37.6113138461339
119012,한영,소매,시계/귀금속소매,금은방,서울특별시,종로구,종로1.2.3.4가동,인의동,서울특별시 종로구 창경궁로 109,126.997066429388,37.5723374509113
17161,타코드부로,음식,양식,정통양식/경양식,서울특별시,용산구,보광동,보광동,서울특별시 용산구 장문로 72,126.997519347563,37.5258563639287
49823,알아서주는집,음식,한식,한식/백반/한정식,서울특별시,서초구,잠원동,잠원동,서울특별시 서초구 강남대로101안길 15-1,127.017885158059,37.516242066542
275756,카페라리대치점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,대치2동,대치동,서울특별시 강남구 도곡로93길 23,127.065022115605,37.5017571869571
383909,STOP,소매,종합소매점,종합소매,서울특별시,서초구,반포4동,반포동,서울특별시 서초구 신반포로 188,127.004876674518,37.5034373619191
309838,금솔,소매,종합소매점,종합소매,서울특별시,중구,광희동,을지로6가,서울특별시 중구 장충단로13길 34,127.00689695444,37.5686001384251
314824,새마을슈퍼,소매,종합소매점,수퍼마켓,서울특별시,구로구,가리봉동,가리봉동,서울특별시 구로구 디지털로27길 83,126.889381089603,37.4841887750824
206004,현대카센타,생활서비스,자동차/이륜차,자동차정비/카센타,서울특별시,성동구,용답동,용답동,서울특별시 성동구 자동차시장1길 38,127.061600723034,37.5609201979776
2158,멕시칸바베큐,음식,양식,바베큐전문,서울특별시,광진구,화양동,화양동,서울특별시 광진구 광나루로 428,127.076908902248,37.5458221403108
398109,드레브,생활서비스,이/미용/건강,여성미용실,서울특별시,마포구,연남동,연남동,서울특별시 마포구 성미산로 167-9,126.925066978533,37.5645585683768
354334,푸른온누리약국,의료,약국/한약방,약국,서울특별시,강서구,방화1동,방화동,서울특별시 강서구 방화대로34길 86,126.821149589474,37.5707658519005
26388,스카이고시원,학문/교육,도서관/독서실,고시원,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 강서로 61,126.845629060651,37.5329931768044
326607,이디아,소매,종합소매점,종합소매,서울특별시,중구,신당동,신당동,서울특별시 중구 청계천로 318,127.013758243194,37.569351461721
247634,어거리한우촌,음식,한식,갈비/삼겹살,서울특별시,강남구,압구정동,신사동,서울특별시 강남구 압구정로54길 25,127.039340557151,37.5262219746201
162341,해라,생활서비스,이/미용/건강,여성미용실,서울특별시,강북구,우이동,우이동,서울특별시 강북구 삼양로163길 7,127.01325948852,37.6585499443023
270329,대신안경원,소매,사진/광학/정밀기기소매,안경원,서울특별시,성동구,금호4가동,금호동4가,서울특별시 성동구 독서당로 300,127.022119209761,37.5480482100684
340797,M&J멀티,소매,가방/신발/액세서리,신발소매,서울특별시,서초구,양재1동,우면동,서울특별시 서초구 형촌길 95,127.019260946081,37.4655420859293
77809,생화호프,음식,유흥주점,호프/맥주,서울특별시,은평구,역촌동,역촌동,서울특별시 은평구 역말로 57,126.916768447383,37.6060744487361
249596,제주돌삼겹,음식,부페,고기부페,서울특별시,영등포구,대림3동,대림동,서울특별시 영등포구 대림로 251,126.896012547784,37.5030197176439
198162,주연테크,소매,사무/문구/컴퓨터,컴퓨터/주변기기,서울특별시,광진구,중곡4동,중곡동,서울특별시 광진구 용마산로 96,127.087368130852,37.5623025669757
242364,8메디한의원,의료,병원,한의원,서울특별시,서초구,서초4동,서초동,서울특별시 서초구 서초대로 309,127.015320783035,37.4944512694556
393444,고운이름작명소,생활서비스,광고/인쇄,인쇄종합,서울특별시,구로구,구로3동,구로동,서울특별시 구로구 시흥대로 545-1,126.900279760213,37.4819660233234
290820,더임페리움,생활서비스,예식/의례/관혼상제,예식장/예식서비스,서울특별시,노원구,중계2.3동,중계동,서울특별시 노원구 섬밭로 258,127.064901218945,37.6391028086323
257795,숯불바베큐,음식,양식,바베큐전문,서울특별시,서초구,잠원동,잠원동,서울특별시 서초구 강남대로101길 27,127.018000131785,37.5169638639026
246478,카모메디큐브시티점,음식,일식/수산물,음식점-일식,서울특별시,구로구,신도림동,신도림동,서울특별시 구로구 경인로 662,126.888484621418,37.5080580382841
75714,양평해장국,음식,한식,해장국/감자탕,서울특별시,종로구,종로1.2.3.4가동,인의동,서울특별시 종로구 종로31길 21,126.999585678516,37.5718812748881
175200,해맑은약국,의료,약국/한약방,약국,서울특별시,강남구,도곡1동,도곡동,서울특별시 강남구 남부순환로361길 6,127.037554402136,37.4855878863654
95928,악조노벨인더스트리얼코팅서울센터,소매,사무/문구/컴퓨터,사무/문구용품,서울특별시,금천구,가산동,가산동,서울특별시 금천구 벚꽃로24길 24,126.887734740772,37.4732075378705
202879,하나공인중개사,부동산,부동산중개,부동산중개,서울특별시,은평구,진관동,진관동,서울특별시 은평구 진관3로 70,126.922273449481,37.6428958307697
167316,민속떡방아간,음식,제과제빵떡케익,떡전문,서울특별시,동작구,상도3동,상도동,서울특별시 동작구 국사봉1길 31,126.930179476089,37.4990811598368
84054,아트스피치앤커뮤니케이션,학문/교육,학원기타,학원(종합),서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 논현로 419,127.038078652661,37.497612254536
354524,파파존스,음식,패스트푸드,피자전문,서울특별시,송파구,잠실본동,잠실동,서울특별시 송파구 백제고분로 162,127.08469573575,37.5049928837117
262488,한방삼계탕,음식,닭/오리요리,삼계탕전문,서울특별시,구로구,구로5동,구로동,서울특별시 구로구 새말로 97,126.89020763235,37.5070380397769
112269,매화,음식,일식/수산물,음식점-일식,서울특별시,강남구,압구정동,신사동,서울특별시 강남구 압구정로 332,127.037821288203,37.5282369726779
240792,요리요리,음식,한식,한식/백반/한정식,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 강서로5나길 22,126.847018938722,37.5286998006022
57100,드러머Live,음식,유흥주점,룸살롱/단란주점,서울특별시,서대문구,남가좌2동,남가좌동,서울특별시 서대문구 모래내로 247,126.925765002459,37.5758549154827
93455,C4케이크팩토리,음식,제과제빵떡케익,제과점,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로 310,126.979864541886,37.5171452243182
20418,비타민,음식,유흥주점,룸살롱/단란주점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼로3길 19,127.030911066543,37.4947964425565
293219,팔도횟집,음식,일식/수산물,횟집,서울특별시,강동구,고덕2동,고덕동,서울특별시 강동구 고덕로 385,127.168502061224,37.5573153165016
399610,스윗밸런스,음식,한식,한식/백반/한정식,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 테헤란로 440,127.056115540456,37.5058041831477
197203,에이팀,생활서비스,이/미용/건강,여성미용실,서울특별시,강동구,성내2동,성내동,서울특별시 강동구 천호옛길 94,127.126035888231,37.536942133081
279512,유민헤어아뜨리에,생활서비스,이/미용/건강,여성미용실,서울특별시,동작구,사당3동,사당동,서울특별시 동작구 사당로 215,126.972326980559,37.4844077777939
152567,"왕돈까스,왕냉면",음식,양식,돈가스전문점,서울특별시,동작구,상도1동,상도동,서울특별시 동작구 상도로61가길 2,126.957530821664,37.494631228191
348514,관악도장공사,생활서비스,주택수리,미장타일도배도장,서울특별시,영등포구,대림3동,대림동,서울특별시 영등포구 대림로 183,126.898633227313,37.4970792620552
156921,마루기타,소매,취미/오락관련소매,악기판매,서울특별시,서초구,방배1동,방배동,서울특별시 서초구 방배로13길 18,126.995275095127,37.4831274312502
